,MKT,Rf
2008-03-04,0.000548867,0.000131331
2008-03-05,0.012128078,0.00013107
2008-03-06,-0.019717928,0.000131331
2008-03-07,-0.023317728,0.000131592
2008-03-10,0.010035873,0.00013342
2008-03-11,0.01056973,0.000133681
2008-03-12,-0.02604848,0.000133681
2008-03-13,-0.009507186,0.000135246
2008-03-14,-0.016134878,0.000135246
2008-03-17,0.009088946,0.00013655
2008-03-18,0.021073171,0.000134985
2008-03-19,0.000715065,0.00013681
2008-03-20,0.013736687,0.000136289
2008-03-21,0.005839496,0.000136028
2008-03-24,0.011858878,0.000137592
2008-03-25,0.002829969,0.000137592
2008-03-26,-0.002042068,0.000137853
2008-03-27,0.01526631,0.000137332
2008-03-28,0.001269222,0.000137592
2008-03-31,-0.001021133,0.00013681
2008-04-01,0.023463064,0.000137332
2008-04-02,0.01230635,0.000137332
2008-04-03,0.001621655,0.000137853
2008-04-04,0.004002287,0.000137853
2008-04-07,-0.010628341,0.000137853
2008-04-08,0.005659055,0.00013681
2008-04-10,0.008539985,0.000134463
2008-04-11,-0.018542347,0.000134724
2008-04-14,-0.002599172,0.000134724
2008-04-15,0.009407808,0.000134463
2008-04-16,0.005749022,0.000134463
2008-04-17,0.001826231,0.000134463
2008-04-18,0.016129578,0.000135507
2008-04-21,-0.007214743,0.000135507
2008-04-22,0.007440601,0.000134985
2008-04-23,-0.000805202,0.000135246
2008-04-24,0.014082942,0.000134724
2008-04-25,-0.000827542,0.000134724
2008-04-28,-0.006395454,0.000134202
2008-04-29,0.007706278,0.000133942
2008-04-30,0.012489934,0.00013342
2008-05-02,0.005837892,0.00013342
2008-05-06,-0.002716427,0.000133681
2008-05-07,-0.003241622,0.000134202
2008-05-08,-0.013149351,0.000137332
2008-05-09,0.010473214,0.000137592
2008-05-13,0.00051552,0.000138895
2008-05-14,0.022757966,0.000138634
2008-05-15,0.001681064,0.000138634
2008-05-16,-0.001858244,0.000139416
2008-05-19,-0.006481486,0.000141238
2008-05-20,-0.013688172,0.000139676
2008-05-21,-0.006543943,0.000140197
2008-05-22,-0.004075361,0.000138895
2008-05-23,-0.014967669,0.000138895
2008-05-26,0.013690033,0.000139155
2008-05-27,-0.010732894,0.000138634
2008-05-28,0.019704925,0.000138634
2008-05-29,0.005865676,0.000139416
2008-05-30,-0.00242438,0.000139937
2008-06-02,-0.015231146,0.000141238
2008-06-03,0.007925733,0.000140978
2008-06-04,-0.000817969,0.000140718
2008-06-05,-0.012743477,0.000140718
2008-06-09,-0.019115956,0.000143579
2008-06-10,0.004108477,0.000146178
2008-06-11,-0.023747383,0.000145918
2008-06-12,0.004593644,0.000145918
2008-06-13,0.007708816,0.000146178
2008-06-16,-0.005741643,0.000145918
2008-06-17,0.01337743,0.000145399
2008-06-18,-0.018831765,0.000145918
2008-06-19,-0.005583896,0.000145659
2008-06-20,-0.008902369,0.000146438
2008-06-23,-0.002768727,0.000149294
2008-06-24,0.004062332,0.000149294
2008-06-25,-7.56786E-05,0.000149034
2008-06-26,-0.019334443,0.000147996
2008-06-27,-0.005657633,0.000148515
2008-06-30,-0.005050988,0.000150072
2008-07-01,-0.025719189,0.000149813
2008-07-02,-0.010507514,0.000151369
2008-07-03,-0.017802233,0.000152665
2008-07-04,0.001128053,0.000152665
2008-07-07,-0.02927734,0.000152665
2008-07-08,-0.009188311,0.000152406
2008-07-09,0.011879846,0.000152147
2008-07-10,0.019565118,0.000153442
2008-07-11,-0.005671415,0.000157067
2008-07-14,-0.031624129,0.000158619
2008-07-15,-0.001278713,0.000158619
2008-07-16,0.012047234,0.000158878
2008-07-17,-0.010206088,0.000158361
2008-07-18,0.035053212,0.000158361
2008-07-21,-0.001081309,0.000159654
2008-07-22,0.019555094,0.000157326
2008-07-23,0.021598733,0.00015655
2008-07-24,-0.01734783,0.000156032
2008-07-25,0.000225291,0.000155514
2008-07-28,-0.019452039,0.00015655
2008-07-29,0.006699847,0.000155773
2008-07-30,0.010756164,0.000155255
2008-07-31,-0.01310616,0.000156032
2008-08-01,-0.019520006,0.000155255
2008-08-04,-0.004866984,0.000156291
2008-08-05,0.028113888,0.000155773
2008-08-06,-0.009317734,0.000154997
2008-08-07,0.003017903,0.000154479
2008-08-08,0.00788541,0.000155514
2008-08-11,-0.002510926,0.000156032
2008-08-12,-0.009130567,0.00015655
2008-08-13,0.006059947,0.00015655
2008-08-14,-0.002849528,0.000157843
2008-08-18,-0.016776062,0.000158361
2008-08-19,-0.00045413,0.000156809
2008-08-20,-0.018251326,0.000156032
2008-08-21,-0.010366325,0.000155773
2008-08-22,0.003473823,0.000157067
2008-08-25,-0.00789556,0.000158102
2008-08-26,0.002462674,0.000157326
2008-08-27,-0.01323364,0.000156809
2008-08-28,6.10521E-05,0.000156032
2008-08-29,-0.040570056,0.000156291
2008-09-01,-0.00515402,0.000157843
2008-09-02,0.014035561,0.000158619
2008-09-03,-0.000322379,0.000157326
2008-09-04,-0.015458172,0.00015655
2008-09-05,0.051460431,0.00015655
2008-09-08,-0.015000169,0.000155773
2008-09-09,0.007205225,0.000155514
2008-09-10,-0.014839793,0.000154997
2008-09-11,0.024029267,0.00015422
2008-09-12,-0.061011421,0.000153702
2008-09-16,0.027029364,0.00015085
2008-09-17,-0.02304141,0.000152147
2008-09-18,0.045503512,0.000157843
2008-09-19,0.003132341,0.00015655
2008-09-22,0.014400756,0.000158102
2008-09-23,0.009862492,0.000158878
2008-09-24,0.003776788,0.000159395
2008-09-25,-0.016848358,0.000160429
2008-09-26,-0.013526786,0.000161979
2008-09-29,-0.00569914,0.000161463
2008-09-30,-0.005793959,0.000157585
2008-10-01,-0.013905965,0.000158102
2008-10-02,-0.042897897,0.000157326
2008-10-06,0.005409384,0.000159137
2008-10-07,-0.05812898,0.000157585
2008-10-08,0.006372941,0.000157843
2008-10-09,-0.041254469,0.000151628
2008-10-10,0.037906675,0.000150332
2008-10-13,0.061434348,0.000151369
2008-10-14,-0.020041091,0.000151369
2008-10-15,-0.094383263,0.000150332
2008-10-16,-0.027278419,0.000151887
2008-10-17,0.022834492,0.000150591
2008-10-20,-0.009547626,0.00015111
2008-10-21,-0.051425466,0.000151628
2008-10-22,-0.074811165,0.000146438
2008-10-23,-0.105705385,0.000147477
2008-10-24,0.008202397,0.000148775
2008-10-27,0.055692324,0.000142019
2008-10-28,-0.030215381,0.000144619
2008-10-29,0.119456743,0.000145659
2008-10-30,0.026126558,0.000145659
2008-10-31,0.014392755,0.000146178
2008-11-03,0.021495377,0.000146438
2008-11-04,0.024407162,0.000144879
2008-11-05,-0.07556496,0.000143059
2008-11-06,0.038700994,0.000140197
2008-11-07,0.015839717,0.000139676
2008-11-10,-0.020590736,0.000143319
2008-11-11,-0.004314584,0.000143839
2008-11-12,-0.031516381,0.000143059
2008-11-13,-0.000165374,0.000146698
2008-11-14,-0.009133847,0.000148775
2008-11-17,-0.039097856,0.000145659
2008-11-18,-0.018665071,0.000146438
2008-11-19,-0.067003009,0.000142539
2008-11-20,0.058016844,0.000142019
2008-11-21,-0.033465175,0.000138634
2008-11-24,0.013585668,0.000139155
2008-11-25,0.047248098,0.000139155
2008-11-26,0.032725437,0.000137071
2008-11-27,0.011838492,0.000137071
2008-11-28,-0.016216417,0.000137592
2008-12-01,-0.033458654,0.000135507
2008-12-02,-0.000517983,0.000132376
2008-12-03,-0.015772439,0.000128195
2008-12-04,0.021449719,0.000128195
2008-12-05,0.074815442,0.000123484
2008-12-08,0.0007149,0.000122698
2008-12-09,0.036198727,0.000121126
2008-12-10,0.007470306,0.000121912
2008-12-11,-0.043839817,0.000111146
2008-12-12,0.049256219,0.000107987
2008-12-15,0.002909713,0.000106142
2008-12-16,0.007050863,0.000102185
2008-12-17,0.005266082,0.000101657
2008-12-18,0.00430305,0.000101129
2008-12-19,-0.001151596,0.000101129
2008-12-22,-0.029925145,0.000101129
2008-12-23,-0.013807447,0.000100865
2008-12-24,-0.009437223,9.76943E-05
2008-12-26,-0.000241533,9.55783E-05
2008-12-29,0.006156104,9.37254E-05
2008-12-30,0.029284908,8.76286E-05
2009-01-02,0.013970969,8.63014E-05
2009-01-05,0.017647009,8.07203E-05
2009-01-06,0.02837693,7.9922E-05
2009-01-07,-0.018295513,8.09863E-05
2009-01-08,-0.0205192,7.40612E-05
2009-01-09,-0.020500271,7.51277E-05
2009-01-12,0.009474822,7.51277E-05
2009-01-13,0.012819964,7.40612E-05
2009-01-14,-0.060320628,7.11261E-05
2009-01-15,0.021469577,7.43279E-05
2009-01-16,0.013609937,7.48611E-05
2009-01-19,-0.020718724,7.19269E-05
2009-01-20,-0.020589097,7.21938E-05
2009-01-21,0.011435199,7.05921E-05
2009-01-22,-0.020452774,7.03251E-05
2009-01-23,0.059063472,6.97909E-05
2009-01-28,0.007409454,6.92567E-05
2009-01-29,-0.003814634,6.97909E-05
2009-01-30,-0.013045237,7.03251E-05
2009-02-02,0.014168011,7.166E-05
2009-02-03,0.027656465,7.27275E-05
2009-02-04,-0.014631453,7.11261E-05
2009-02-05,0.027490067,7.13931E-05
2009-02-06,-0.006254854,6.97909E-05
2009-02-09,-0.003176213,6.92567E-05
2009-02-10,-0.007248492,6.87223E-05
2009-02-11,-0.008687762,6.65838E-05
2009-02-12,0.010679414,6.39084E-05
2009-02-13,-0.014231324,6.12304E-05
2009-02-16,-0.041072933,6.20341E-05
2009-02-17,-0.012420266,6.57815E-05
2009-02-18,-0.005470764,6.36407E-05
2009-02-19,-0.037169181,6.36407E-05
2009-02-20,0.031521178,6.6049E-05
2009-02-23,-0.032440544,6.76533E-05
2009-02-24,0.003007858,7.11261E-05
2009-02-25,-0.011517412,7.37945E-05
2009-02-26,0.007811982,7.29943E-05
2009-02-27,-0.041598073,7.21938E-05
2009-03-02,0.006635192,7.21938E-05
2009-03-03,0.032850025,7.0058E-05
2009-03-04,-0.00101958,6.89895E-05
2009-03-05,-0.002976809,6.92567E-05
2009-03-06,0.015828934,6.81878E-05
2009-03-09,0.01909996,6.81878E-05
2009-03-10,0.032329244,6.71186E-05
2009-03-11,0.000780481,6.7386E-05
2009-03-12,-0.002091475,6.65838E-05
2009-03-13,-0.000506203,6.76533E-05
2009-03-16,0.034137153,6.87223E-05
2009-03-17,0.005215314,6.92567E-05
2009-03-18,-0.006957562,7.03251E-05
2009-03-19,0.007858428,7.11261E-05
2009-03-20,0.02439066,7.166E-05
2009-03-23,0.018507712,7.3261E-05
2009-03-24,0.005991651,7.40612E-05
2009-03-25,0.012025842,7.35278E-05
2009-03-26,-0.005057083,7.35278E-05
2009-03-27,-0.032363375,7.35278E-05
2009-03-30,0.007348888,7.48611E-05
2009-03-31,0.022466135,7.53943E-05
2009-04-01,0.035358695,7.40612E-05
2009-04-02,0.005309443,7.35278E-05
2009-04-03,0.010983447,7.3261E-05
2009-04-06,0.001733636,7.37945E-05
2009-04-07,-0.029251596,7.35278E-05
2009-04-08,0.043008708,7.21938E-05
2009-04-09,0.014958028,7.11261E-05
2009-04-10,0.001661627,7.03251E-05
2009-04-13,0.003265434,6.95238E-05
2009-04-14,-0.007105457,6.79206E-05
2009-04-15,0.002722997,6.68512E-05
2009-04-16,-0.005775331,6.68512E-05
2009-04-17,0.005560572,6.65838E-05
2009-04-20,0.00031428,6.65838E-05
2009-04-21,0.01437003,6.68512E-05
2009-04-22,0.00942464,6.79206E-05
2009-04-23,-0.010739334,6.81878E-05
2009-04-24,-0.010538365,6.79206E-05
2009-04-27,-0.029548525,6.92567E-05
2009-04-28,0.02936381,6.92567E-05
2009-04-29,0.023116809,7.0058E-05
2009-04-30,0.020856458,7.08591E-05
2009-05-04,-0.003197608,7.29943E-05
2009-05-06,0.005475618,7.3261E-05
2009-05-07,0.007886773,7.43279E-05
2009-05-08,0.002145695,7.40612E-05
2009-05-11,-0.008232285,7.43279E-05
2009-05-12,0.007844618,7.27275E-05
2009-05-13,-0.023732432,7.21938E-05
2009-05-14,0.00780622,7.05921E-05
2009-05-15,-0.003628577,7.03251E-05
2009-05-18,0.029949231,6.97909E-05
2009-05-19,0.005244327,7.08591E-05
2009-05-20,-0.009786167,7.08591E-05
2009-05-21,-0.012591003,7.03251E-05
2009-05-22,-0.002030276,7.0058E-05
2009-05-25,-0.020601042,6.87223E-05
2009-05-26,-0.007302994,6.79206E-05
2009-05-27,0.022136239,6.79206E-05
2009-05-28,0.002672087,6.79206E-05
2009-05-29,0.013761829,6.71186E-05
2009-06-01,-0.001589994,6.65838E-05
2009-06-02,0.00144389,6.71186E-05
2009-06-03,-0.025973751,6.71186E-05
2009-06-04,0.012023452,6.68512E-05
2009-06-05,-0.001010963,6.68512E-05
2009-06-08,-0.015402282,6.92567E-05
2009-06-09,0.031373921,7.08591E-05
2009-06-10,0.003187549,7.166E-05
2009-06-11,0.006481658,7.91236E-05
2009-06-12,-0.011318853,8.25819E-05
2009-06-15,-0.009395222,8.63014E-05
2009-06-16,-0.005703463,8.63014E-05
2009-06-17,-0.011077007,8.63014E-05
2009-06-18,0.005509682,8.55048E-05
2009-06-19,0.011833678,8.41766E-05
2009-06-22,-0.027984368,8.20502E-05
2009-06-23,0.002388757,7.9922E-05
2009-06-24,0.021220276,7.88574E-05
2009-06-25,0.001292426,8.04542E-05
2009-06-26,-0.004359892,7.96559E-05
2009-06-29,0.001166769,7.91236E-05
2009-06-30,0.015531592,8.01881E-05
2009-07-01,-0.000127509,7.96559E-05
2009-07-02,0.006064556,7.91236E-05
2009-07-03,0.006267429,7.80586E-05
2009-07-06,0.00368105,7.80586E-05
2009-07-07,-0.002217264,7.83249E-05
2009-07-08,-9.08443E-05,7.75259E-05
2009-07-09,-0.001586425,7.51277E-05
2009-07-10,-0.035348798,7.27275E-05
2009-07-13,0.005398659,7.3261E-05
2009-07-14,0.025477063,7.3261E-05
2009-07-15,0.007995158,7.40612E-05
2009-07-16,0.005501948,7.40612E-05
2009-07-17,0.026671759,7.53943E-05
2009-07-20,0.007088217,7.64603E-05
2009-07-21,0.003391561,7.61939E-05
2009-07-22,0.001639849,7.64603E-05
2009-07-23,0.004076205,7.59274E-05
2009-07-24,0.014282006,7.56609E-05
2009-07-27,0.00129917,7.59274E-05
2009-07-28,-0.001120555,7.59274E-05
2009-07-29,0.006835835,7.67268E-05
2009-07-30,0.014693042,7.61939E-05
2009-07-31,0.004938065,7.77923E-05
2009-08-03,0.00088819,7.96559E-05
2009-08-04,-0.004405089,7.93897E-05
2009-08-05,0.003571726,8.17842E-05
2009-08-06,0.007003016,8.41766E-05
2009-08-07,6.9797E-05,8.4708E-05
2009-08-10,0.001966868,8.63014E-05
2009-08-11,-0.00877654,8.55048E-05
2009-08-12,-0.000453573,8.81593E-05
2009-08-13,0.017109367,8.94856E-05
2009-08-14,-0.027868368,9.13413E-05
2009-08-17,0.002055512,9.10763E-05
2009-08-18,-0.002760863,9.18713E-05
2009-08-19,0.019683562,9.16063E-05
2009-08-20,0.002911716,9.21362E-05
2009-08-21,0.019759896,9.24012E-05
2009-08-24,-0.006723648,9.45196E-05
2009-08-25,0.007955638,9.45196E-05
2009-08-26,-0.009162888,9.39902E-05
2009-08-27,0.005383504,9.31958E-05
2009-08-28,-0.010006592,9.42549E-05
2009-08-31,0.019606119,9.47843E-05
2009-09-01,-0.00609959,9.47843E-05
2009-09-02,0.000229363,9.29309E-05
2009-09-03,-0.002869485,9.21362E-05
2009-09-04,-0.000205109,9.24012E-05
2009-09-07,0.006912972,9.21362E-05
2009-09-08,-0.007359433,9.10763E-05
2009-09-09,0.022957264,9.00159E-05
2009-09-10,0.004268308,9.53137E-05
2009-09-11,-0.010165284,9.5049E-05
2009-09-14,0.011309491,9.47843E-05
2009-09-15,0.018102093,9.39902E-05
2009-09-16,0.007211895,9.16063E-05
2009-09-17,0.002500781,9.13413E-05
2009-09-18,-0.002476893,9.10763E-05
2009-09-21,0.013789443,9.26661E-05
2009-09-22,-0.004310947,9.37254E-05
2009-09-23,-0.010277714,9.39902E-05
2009-09-24,-0.001416865,9.42549E-05
2009-09-25,-0.009417788,9.45196E-05
2009-09-28,0.008653875,9.55783E-05
2009-09-29,-0.010005621,9.6372E-05
2009-09-30,-0.017039817,9.53137E-05
2009-10-01,-0.02294133,9.53137E-05
2009-10-05,-0.005264796,9.53137E-05
2009-10-06,-0.000275268,9.71654E-05
2009-10-07,0.010926158,9.74299E-05
2009-10-08,0.019393857,9.76943E-05
2009-10-09,-0.004238549,9.55783E-05
2009-10-12,-0.006634915,9.34606E-05
2009-10-13,0.012376222,9.26661E-05
2009-10-14,0.006003311,9.21362E-05
2009-10-15,-0.011229724,9.24012E-05
2009-10-16,0.00530981,9.47843E-05
2009-10-19,0.006112536,9.47843E-05
2009-10-20,-0.00318838,9.5049E-05
2009-10-21,-0.014227323,9.47843E-05
2009-10-22,0.006035588,9.53137E-05
2009-10-23,0.010328198,9.6372E-05
2009-10-26,-0.004574229,9.74299E-05
2009-10-27,-0.02414021,9.61074E-05
2009-10-28,-0.014822546,9.55783E-05
2009-10-29,-0.003253776,9.47843E-05
2009-10-30,-0.013664918,9.47843E-05
2009-11-02,-0.005881636,9.39902E-05
2009-11-03,0.01936229,9.34606E-05
2009-11-04,-0.017526093,9.37254E-05
2009-11-05,0.013026336,9.29309E-05
2009-11-06,0.002753647,9.26661E-05
2009-11-09,0.003494441,9.18713E-05
2009-11-10,0.007912532,9.08112E-05
2009-11-11,-0.013851093,9.00159E-05
2009-11-12,-0.000470519,8.86899E-05
2009-11-13,0.013028073,8.73632E-05
2009-11-16,-0.00407543,8.73632E-05
2009-11-17,0.011343144,8.63014E-05
2009-11-18,0.010330617,8.63014E-05
2009-11-19,3.70247E-05,8.60359E-05
2009-11-20,-0.000956436,8.60359E-05
2009-11-23,-0.007800871,8.70978E-05
2009-11-24,0.003398862,8.70978E-05
2009-11-25,-0.007668065,8.70978E-05
2009-11-26,-0.04690157,8.65669E-05
2009-11-27,0.020400131,8.44423E-05
2009-11-30,0.009076884,8.4708E-05
2009-12-01,0.013957903,8.44423E-05
2009-12-02,0.014683061,8.57704E-05
2009-12-03,0.006043344,8.60359E-05
2009-12-04,0.004856102,8.68324E-05
2009-12-07,-0.002982881,8.81593E-05
2009-12-08,0.003925592,8.76286E-05
2009-12-09,0.011357448,8.73632E-05
2009-12-10,0.002523098,9.00159E-05
2009-12-11,0.004749834,8.97508E-05
2009-12-14,0.000648738,9.02811E-05
2009-12-15,-0.000966474,8.97508E-05
2009-12-16,-0.009854348,9.10763E-05
2009-12-17,-0.000485484,9.10763E-05
2009-12-18,-0.001706091,9.05462E-05
2009-12-21,0.0068786,9.08112E-05
2009-12-22,0.003509429,9.26661E-05
2009-12-23,0.012634303,9.21362E-05
2009-12-24,0.001931833,9.26661E-05
2009-12-28,-0.007777692,9.34606E-05
2009-12-29,0.00615254,9.42549E-05
2009-12-30,0.007945233,9.47843E-05
2010-01-04,-0.003254448,9.53137E-05
2010-01-05,0.008695035,9.31958E-05
2010-01-06,-0.012824573,9.39902E-05
2010-01-07,0.007015355,9.21362E-05
2010-01-08,-0.000672463,9.21362E-05
2010-01-11,0.002668052,8.84246E-05
2010-01-12,-0.016030471,8.81593E-05
2010-01-13,0.008591548,8.81593E-05
2010-01-14,0.009509008,8.81593E-05
2010-01-15,0.005864379,8.84246E-05
2010-01-18,-0.000911332,8.89552E-05
2010-01-19,0.002432436,8.84246E-05
2010-01-20,0.004450589,8.86899E-05
2010-01-21,-0.021869792,8.89552E-05
2010-01-22,-0.008400867,8.84246E-05
2010-01-25,-0.019674291,8.89552E-05
2010-01-26,-0.007243456,8.81593E-05
2010-01-27,0.010427689,8.86899E-05
2010-01-28,-0.024354158,8.94856E-05
2010-01-29,0.002502449,8.86899E-05
2010-02-01,-0.006617116,8.86899E-05
2010-02-02,0.012037774,8.81593E-05
2010-02-03,0.000866862,8.7894E-05
2010-02-04,-0.030499499,8.73632E-05
2010-02-05,-0.009144163,8.65669E-05
2010-02-08,0.011398837,8.70978E-05
2010-02-09,-0.000235595,8.68324E-05
2010-02-10,0.017635595,8.68324E-05
2010-02-11,-0.002597305,8.57704E-05
2010-02-12,0.004637125,8.41766E-05
2010-02-16,0.016476687,8.39109E-05
2010-02-17,-0.003834266,8.36452E-05
2010-02-18,-0.016833314,8.36452E-05
2010-02-19,0.020829412,8.49736E-05
2010-02-22,0.001106263,8.57704E-05
2010-02-23,-0.009865553,8.52392E-05
2010-02-24,-0.015699113,8.49736E-05
2010-02-25,0.004453515,8.41766E-05
2010-02-26,0.012881135,8.41766E-05
2010-03-02,0.004532171,8.39109E-05
2010-03-03,-0.002613348,8.31136E-05
2010-03-04,0.010116178,8.28478E-05
2010-03-05,0.01558208,8.28478E-05
2010-03-08,0.000475892,8.36452E-05
2010-03-09,0.000848973,8.31136E-05
2010-03-10,-0.00338098,8.25819E-05
2010-03-11,0.003694269,7.96559E-05
2010-03-12,-0.00796276,7.85911E-05
2010-03-15,-0.000903304,7.83249E-05
2010-03-16,0.021146716,7.67268E-05
2010-03-17,-0.004569602,7.56609E-05
2010-03-18,0.00653068,7.48611E-05
2010-03-19,-0.00797101,7.48611E-05
2010-03-22,0.005470296,7.43279E-05
2010-03-23,-0.000481621,7.59274E-05
2010-03-24,0.004390218,7.61939E-05
2010-03-25,0.005525974,7.37945E-05
2010-03-26,-0.003375115,7.37945E-05
2010-03-29,0.004846364,7.37945E-05
2010-03-30,-0.004317165,7.37945E-05
2010-03-31,0.015547745,7.35278E-05
2010-04-01,0.00251284,7.21938E-05
2010-04-02,0.000870327,7.19269E-05
2010-04-05,0.000637685,7.27275E-05
2010-04-06,0.000295465,7.3261E-05
2010-04-07,0.004158462,7.3261E-05
2010-04-08,-0.00536977,7.24606E-05
2010-04-09,-0.008217017,7.27275E-05
