Code,,1989-12,1990-12,1991-12,1992-12,1993-12,1994-12,1995-12,1996-12,1997-12,1998-12,1999-12,2000-12,2001-12,2002-12,2003-12,2004-12,2005-12,2006-12,2007-12,2008-12,2009-12,2010-12,2011-12,2012-12,2013-12,2014-12,2015-12,2016-12,2017-12,2018-12,2019-12,2020-07
A031980,영업이익,,,,,,1529425.000000 ,3899147.000000 ,2893460.000000 ,3101306.000000 ,358729.000000 ,4935979.000000 ,2886715.000000 ,57454.000000 ,-3243687.000000 ,4580356.000000 ,8673137.000000 ,11994092.000000 ,33043840.000000 ,21991908.000000 ,-3285763.000000 ,-141423.000000 ,9481450.000000 ,4100847.000000 ,8659541.000000 ,21039564.000000 ,17505053.000000 ,16684579.070000 ,25322715.400000 ,57678366.260000 ,8558937.000000 ,1462469.210000 ,
A031980,자산총계,,,,,,9579388.000000 ,13559535.000000 ,22333943.000000 ,27412196.000000 ,22288547.000000 ,35308101.000000 ,50266752.000000 ,46678538.000000 ,46252850.000000 ,56358326.000000 ,68489036.000000 ,82006679.000000 ,120330621.000000 ,138124805.000000 ,125589039.000000 ,124890959.000000 ,143191692.000000 ,141796261.960000 ,157196774.000000 ,189782574.350000 ,198582776.080000 ,206561951.430000 ,235455513.960000 ,276692093.360000 ,319834248.960000 ,101648328.070000 ,
A050320,자본총계,,,,,,,520570.000000 ,721346.000000 ,662042.000000 ,782269.000000 ,3042935.000000 ,6723182.000000 ,10259913.000000 ,9822271.000000 ,9666338.000000 ,9932018.000000 ,9080747.000000 ,9388175.000000 ,13778515.000000 ,10568708.000000 ,11546127.000000 ,10350270.000000 ,8229355.910000 ,9307747.240000 ,6965735.530000 ,5536680.520000 ,4316495.180000 ,3316084.050000 ,2092418.430000 ,6101972.000000 ,4492444.950000 ,
A050320,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47619.000000 ,47619.000000 ,
A050320,이연법인세자산,,,,,,,,,,,,20299.000000 ,21541.000000 ,73808.000000 ,80853.000000 ,93912.000000 ,210250.000000 ,23395.000000 ,,296977.000000 ,276973.000000 ,106789.000000 ,,,,,,,,,,
A050320,영업이익,,,,,,,32472.000000 ,214418.000000 ,159616.000000 ,-27100.000000 ,2264995.000000 ,2827241.000000 ,635521.000000 ,164640.000000 ,82306.000000 ,-155626.000000 ,-623441.000000 ,-719911.000000 ,130796.000000 ,-1531826.000000 ,262420.000000 ,-1231565.000000 ,-1263096.360000 ,-166245.400000 ,-2356688.490000 ,-762213.780000 ,-3401165.740000 ,-8314855.600000 ,-1569064.970000 ,-3263201.000000 ,-1149287.320000 ,
A050320,자산총계,,,,,,,2744639.000000 ,5050757.000000 ,8276089.000000 ,5605917.000000 ,12547366.000000 ,12529455.000000 ,14757526.000000 ,19249784.000000 ,16833848.000000 ,16184557.000000 ,15140980.000000 ,15976136.000000 ,22144586.000000 ,15899708.000000 ,17068814.000000 ,19433861.000000 ,17712828.080000 ,17831730.280000 ,17993828.010000 ,16140283.840000 ,11858454.590000 ,6993348.080000 ,6856533.860000 ,9588686.000000 ,5173839.030000 ,
A004540,자본총계,19183496.000000 ,19541031.000000 ,46548086.000000 ,42956855.000000 ,43319468.000000 ,44366031.000000 ,46245828.000000 ,43232873.000000 ,43806100.000000 ,107673204.000000 ,110256757.000000 ,106102116.000000 ,11145651.000000 ,27563544.000000 ,54706477.000000 ,56401141.000000 ,58739103.000000 ,43561258.000000 ,23798364.000000 ,27105821.000000 ,103568010.000000 ,107416999.000000 ,104662409.210000 ,116760873.710000 ,178356096.840000 ,180539190.970000 ,204100093.000000 ,210627629.180000 ,188121599.870000 ,174667553.310000 ,162444334.050000 ,
A004540,우선주자본금,3980000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,4577000.000000 ,1830800.000000 ,1830800.000000 ,1830800.000000 ,1830800.000000 ,1830800.000000 ,1830800.000000 ,41830800.000000 ,41830800.000000 ,26830800.000000 ,1830800.000000 ,1830800.000000 ,1830800.000000 ,366160.000000 ,
A004540,이연법인세자산,,,,,,,,,,,499984.000000 ,,,12379283.000000 ,9095586.000000 ,7974160.000000 ,4508302.000000 ,4676742.000000 ,4007019.000000 ,,,,,,,1632347.740000 ,3847915.900000 ,4371509.380000 ,5449855.620000 ,,3689223.340000 ,
A004540,영업이익,6844562.000000 ,11192500.000000 ,12398780.000000 ,13934909.000000 ,19213523.000000 ,19409104.000000 ,22081755.000000 ,14252715.000000 ,28882577.000000 ,34695768.000000 ,20261633.000000 ,44310514.000000 ,-36846482.000000 ,41435188.000000 ,21736226.000000 ,21746573.000000 ,21911141.000000 ,8263788.000000 ,-1813060.000000 ,156701.000000 ,13052647.000000 ,12760736.000000 ,12503462.770000 ,16923308.140000 ,20858624.270000 ,7015834.810000 ,3956206.620000 ,18337343.960000 ,-25257649.000000 ,-29220027.840000 ,5148279.060000 ,
A004540,자산총계,89776980.000000 ,113812596.000000 ,195838237.000000 ,199392111.000000 ,200625786.000000 ,210245182.000000 ,246612193.000000 ,275453509.000000 ,361882798.000000 ,475996783.000000 ,570577507.000000 ,505156122.000000 ,439154533.000000 ,482246245.000000 ,456971815.000000 ,454351846.000000 ,449576337.000000 ,432464208.000000 ,409854248.000000 ,432583716.000000 ,443203612.000000 ,426802588.000000 ,442025037.370000 ,423872332.740000 ,449967449.530000 ,469789736.320000 ,519111846.640000 ,522464180.770000 ,573112629.720000 ,599409866.790000 ,538264108.140000 ,
A002720,자본총계,11616619.000000 ,12325504.000000 ,12862053.000000 ,11251961.000000 ,11511989.000000 ,16479418.000000 ,16962197.000000 ,15017208.000000 ,15866894.000000 ,38216796.000000 ,38262287.000000 ,39451092.000000 ,40286835.000000 ,38703728.000000 ,40682245.000000 ,45107004.000000 ,49629839.000000 ,54695397.000000 ,58977489.000000 ,65248287.000000 ,71936065.000000 ,75942117.000000 ,74792586.760000 ,55352387.780000 ,58328921.720000 ,50853062.830000 ,68458878.530000 ,67519223.680000 ,67778304.410000 ,68698152.620000 ,60953953.130000 ,
A002720,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A002720,이연법인세자산,,,,,,,,,,,119906.000000 ,,,113125.000000 ,121860.000000 ,431185.000000 ,,43142.000000 ,427181.000000 ,202205.000000 ,230795.000000 ,,557502.850000 ,336597.760000 ,1483192.920000 ,1560857.420000 ,,,,,,
A002720,영업이익,2777754.000000 ,3440626.000000 ,3357826.000000 ,1498200.000000 ,4086306.000000 ,3849433.000000 ,5029896.000000 ,3183338.000000 ,8126534.000000 ,7734394.000000 ,5170589.000000 ,6710104.000000 ,5344475.000000 ,7157578.000000 ,9975597.000000 ,10636881.000000 ,10440616.000000 ,13312209.000000 ,12683107.000000 ,13872580.000000 ,8746798.000000 ,8013857.000000 ,2595506.650000 ,-14707893.640000 ,1046958.360000 ,-1422953.540000 ,2097892.310000 ,3969265.710000 ,2564176.440000 ,3287017.510000 ,5570756.960000 ,
A002720,자산총계,30063053.000000 ,34997581.000000 ,39803733.000000 ,45867136.000000 ,51799238.000000 ,60685559.000000 ,63314946.000000 ,69116510.000000 ,66955472.000000 ,79141436.000000 ,81152791.000000 ,82727685.000000 ,92802113.000000 ,95106438.000000 ,97706616.000000 ,85650661.000000 ,89459143.000000 ,94722378.000000 ,96959330.000000 ,125008518.000000 ,133690700.000000 ,143760948.000000 ,141614774.680000 ,114924399.530000 ,117430859.640000 ,117508308.580000 ,136643777.540000 ,129455413.140000 ,131646346.420000 ,126234895.630000 ,134593614.100000 ,
A261200,자본총계,,,,,,,,,,,,,,,,,,,8042473.000000 ,9861722.000000 ,12582134.000000 ,13174328.000000 ,14651546.000000 ,15309797.000000 ,15761905.000000 ,15500344.000000 ,17403054.000000 ,20257771.000000 ,10197830.210000 ,17101478.570000 ,34842998.500000 ,
A261200,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.000000 ,100000.000000 ,,,
A261200,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2223136.220000 ,1907418.890000 ,
A261200,영업이익,,,,,,,,,,,,,,,,,,,798321.000000 ,2275654.000000 ,2636682.000000 ,1645165.000000 ,2244292.000000 ,2440348.000000 ,769488.000000 ,1511827.000000 ,3265494.000000 ,4954247.000000 ,1753381.040000 ,1406520.540000 ,7808551.570000 ,
A261200,자산총계,,,,,,,,,,,,,,,,,,,11971383.000000 ,15381570.000000 ,18943122.000000 ,22334923.000000 ,28954305.000000 ,30516417.000000 ,37897455.000000 ,41956995.000000 ,50287521.000000 ,56822198.000000 ,59623925.920000 ,80142363.170000 ,93047944.360000 ,
A000540,자본총계,23147139.000000 ,23230586.000000 ,23656152.000000 ,16497203.000000 ,31422716.000000 ,55238633.000000 ,56280074.000000 ,56322146.000000 ,55848595.000000 ,75076804.000000 ,134672188.000000 ,56585814.000000 ,89636846.000000 ,48178740.000000 ,75001161.000000 ,80684028.000000 ,121045869.000000 ,96123000.000000 ,12769000.000000 ,136889000.000000 ,140248000.000000 ,112142000.000000 ,210336000.000000 ,369685000.000000 ,290751000.000000 ,595041069.000000 ,442022000.000000 ,552258000.000000 ,629336000.000000 ,682034000.000000 ,711961000.000000 ,
A000540,우선주자본금,3840000.000000 ,3840000.000000 ,3840000.000000 ,3840000.000000 ,3840000.000000 ,3840000.000000 ,3840000.000000 ,3840000.000000 ,3840000.000000 ,3840000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,4608000.000000 ,
A000540,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A000540,영업이익,-4807167.000000 ,1325343.000000 ,1600570.000000 ,-6701010.000000 ,-26383278.000000 ,-5511837.000000 ,6295988.000000 ,4922280.000000 ,5398263.000000 ,3696457.000000 ,10672192.000000 ,-62378658.000000 ,7513825.000000 ,-29760438.000000 ,-533367.000000 ,-6154585.000000 ,-28552455.000000 ,-77397000.000000 ,-75483000.000000 ,-21864000.000000 ,-23531000.000000 ,-66248000.000000 ,50090000.000000 ,60439000.000000 ,34423000.000000 ,27735868.000000 ,17730000.000000 ,15702000.000000 ,107175000.000000 ,62842000.000000 ,44397000.000000 ,
A000540,자산총계,138246784.000000 ,164298260.000000 ,198234795.000000 ,242360013.000000 ,314038639.000000 ,408138739.000000 ,560593310.000000 ,733461458.000000 ,849867964.000000 ,931545384.000000 ,959306977.000000 ,901825287.000000 ,963227373.000000 ,1010906197.000000 ,1030239019.000000 ,996770777.000000 ,1049335213.000000 ,1029135000.000000 ,1175746000.000000 ,1726426000.000000 ,2361295000.000000 ,3300148000.000000 ,4613180000.000000 ,5875041000.000000 ,6580924000.000000 ,10331616835.000000 ,8987851000.000000 ,10215979000.000000 ,11153935000.000000 ,11938872000.000000 ,12648546000.000000 ,
A263800,자본총계,,,,,,,,,,,,,,,,,,,,,,5880555.000000 ,7673208.000000 ,8029318.000000 ,8466040.000000 ,8764757.000000 ,9420929.000000 ,17716977.000000 ,29266054.010000 ,25804212.840000 ,25588702.780000 ,
A263800,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A263800,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,91763.000000 ,902877.000000 ,969553.260000 ,1052134.160000 ,1003833.220000 ,
A263800,영업이익,,,,,,,,,,,,,,,,,,,,,,,786655.000000 ,718730.000000 ,409651.000000 ,627276.000000 ,493390.000000 ,3938705.000000 ,557185.990000 ,-3330908.430000 ,444338.610000 ,
A263800,자산총계,,,,,,,,,,,,,,,,,,,,,,12884754.000000 ,15517032.000000 ,13331625.000000 ,17025725.000000 ,18543978.000000 ,21667936.000000 ,39622635.000000 ,62046031.170000 ,52873081.600000 ,62996006.970000 ,
A001070,자본총계,,32275397.000000 ,35576353.000000 ,30520991.000000 ,22237673.000000 ,7235478.000000 ,244070249.000000 ,215363496.000000 ,159095411.000000 ,122556594.000000 ,31747066.000000 ,36721538.000000 ,44227896.000000 ,64335775.000000 ,78966592.000000 ,85260284.000000 ,124077068.000000 ,118368630.000000 ,109621164.000000 ,101127113.000000 ,86269701.000000 ,93603915.000000 ,86594715.250000 ,70284716.670000 ,71940184.110000 ,171324942.010000 ,163758136.640000 ,179040928.390000 ,168344222.000000 ,176808742.000000 ,126078156.000000 ,
A001070,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001070,이연법인세자산,,,,,,,,,,,,,,,,4189865.000000 ,,,,1777055.000000 ,4082967.000000 ,2485901.000000 ,2947406.930000 ,5395207.350000 ,3551131.330000 ,,,,,,,
A001070,영업이익,,9030718.000000 ,8575047.000000 ,6672974.000000 ,8164744.000000 ,4436135.000000 ,4356249.000000 ,3825965.000000 ,-8181351.000000 ,-6467690.000000 ,-10127403.000000 ,5590521.000000 ,20355810.000000 ,18562314.000000 ,21811285.000000 ,5163962.000000 ,1452009.000000 ,1124056.000000 ,-3298214.000000 ,4573749.000000 ,1265301.000000 ,17309111.000000 ,-9357137.770000 ,-10200443.730000 ,40217.300000 ,-8417691.590000 ,4293590.440000 ,1207867.740000 ,-9933503.000000 ,-12495102.000000 ,-12979459.000000 ,
A001070,자산총계,,184766984.000000 ,206604971.000000 ,215896831.000000 ,238014973.000000 ,266459035.000000 ,550450806.000000 ,527103397.000000 ,509702276.000000 ,477901054.000000 ,309725909.000000 ,296547456.000000 ,285190104.000000 ,235793894.000000 ,219513337.000000 ,198232598.000000 ,224000230.000000 ,212112362.000000 ,209507187.000000 ,260421447.000000 ,239190314.000000 ,248776849.000000 ,272312546.870000 ,241130687.140000 ,255211371.340000 ,364449487.510000 ,370516546.770000 ,371647516.790000 ,355954577.000000 ,267468485.000000 ,197730297.000000 ,
A004840,자본총계,26304774.000000 ,28780606.000000 ,31200004.000000 ,34813383.000000 ,37289389.000000 ,38826868.000000 ,38914190.000000 ,39906194.000000 ,46528836.000000 ,56511016.000000 ,61326273.000000 ,63112840.000000 ,73053616.000000 ,75649739.000000 ,80118928.000000 ,84276507.000000 ,90388587.000000 ,90375150.000000 ,89734973.000000 ,85867529.000000 ,172803620.000000 ,177236313.000000 ,227018423.170000 ,148109150.340000 ,289457377.860000 ,334281638.450000 ,385118945.000000 ,430409334.000000 ,437067864.180000 ,448211719.390000 ,461521619.960000 ,
A004840,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A004840,이연법인세자산,,,,,,,,,,,724071.000000 ,,,,713748.000000 ,1229327.000000 ,,,,1292923.000000 ,,,,,,,,,,6688606.810000 ,6109795.590000 ,
A004840,영업이익,6134462.000000 ,5908326.000000 ,5433679.000000 ,4396773.000000 ,5380853.000000 ,4076071.000000 ,2759229.000000 ,4542961.000000 ,4604748.000000 ,9079330.000000 ,11028117.000000 ,10031383.000000 ,8176046.000000 ,3813635.000000 ,6519072.000000 ,3079670.000000 ,-1265029.000000 ,3653904.000000 ,2546507.000000 ,3601743.000000 ,11893101.000000 ,13429209.000000 ,16887532.260000 ,27917620.250000 ,33906752.010000 ,69244219.990000 ,73744873.000000 ,67469281.000000 ,37151762.000000 ,27046588.000000 ,26475359.000000 ,
A004840,자산총계,54805656.000000 ,58991248.000000 ,72965824.000000 ,76583026.000000 ,87722869.000000 ,99760513.000000 ,107672677.000000 ,113431704.000000 ,121620607.000000 ,113573540.000000 ,119916269.000000 ,114980207.000000 ,130650143.000000 ,136695716.000000 ,143215624.000000 ,139532537.000000 ,164774783.000000 ,188311129.000000 ,194625537.000000 ,208570302.000000 ,318066661.000000 ,333893778.000000 ,522115419.170000 ,368994997.790000 ,567066429.260000 ,617244612.910000 ,639083096.000000 ,701206828.000000 ,677426446.510000 ,716166879.070000 ,745278926.520000 ,
A041460,자본총계,,,,,,,,,,,,18466301.000000 ,17874863.000000 ,9424801.000000 ,5665917.000000 ,3183001.000000 ,,,2324572.000000 ,5299208.000000 ,13732833.000000 ,18726238.000000 ,20319816.670000 ,22008178.390000 ,23403167.310000 ,25885539.010000 ,27443588.680000 ,31663960.870000 ,33330059.490000 ,35125220.940000 ,40668020.560000 ,
A041460,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A041460,이연법인세자산,,,,,,,,,,,,,,,,,,,,,344477.000000 ,254474.000000 ,259286.410000 ,290335.900000 ,316085.700000 ,328964.530000 ,359827.510000 ,404359.610000 ,266172.220000 ,397343.250000 ,493657.530000 ,
A041460,영업이익,,,,,,,,,,,,-4600269.000000 ,-5392831.000000 ,-5654879.000000 ,-3940400.000000 ,-2259750.000000 ,,,690154.000000 ,1658591.000000 ,2173065.000000 ,3034557.000000 ,4039563.020000 ,4413153.580000 ,3868710.100000 ,3570029.710000 ,4481512.550000 ,5126425.000000 ,5084811.560000 ,3596865.020000 ,2321879.890000 ,
A041460,자산총계,,,,,,,,,,,,19826812.000000 ,19625949.000000 ,12938923.000000 ,8385354.000000 ,6622180.000000 ,,,7281015.000000 ,10107355.000000 ,21699750.000000 ,27480500.000000 ,31739238.080000 ,33795515.080000 ,35589598.090000 ,38786130.030000 ,42081764.240000 ,46225243.050000 ,48493863.340000 ,52746564.290000 ,57585101.180000 ,
A090470,자본총계,,,,,,,,,,,,,,,7097807.000000 ,8859058.000000 ,10098551.000000 ,13237657.000000 ,22972472.000000 ,24763322.000000 ,23274138.000000 ,30083043.000000 ,35466582.200000 ,42844365.980000 ,37589043.170000 ,41309702.300000 ,45225017.120000 ,56356397.970000 ,129059687.600000 ,129975200.250000 ,129569212.920000 ,
A090470,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A090470,이연법인세자산,,,,,,,,,,,,,,,61456.000000 ,95432.000000 ,219381.000000 ,188466.000000 ,153618.000000 ,94458.000000 ,,377014.000000 ,,,507510.940000 ,240152.060000 ,395826.590000 ,719551.610000 ,2368729.900000 ,2165280.230000 ,2421524.320000 ,
A090470,영업이익,,,,,,,,,,,,,,,1771822.000000 ,2252071.000000 ,1320240.000000 ,3365745.000000 ,4436481.000000 ,3499434.000000 ,-1235218.000000 ,6467163.000000 ,6879484.760000 ,6787310.300000 ,-4687061.440000 ,3971130.730000 ,4057855.550000 ,16964106.950000 ,100647458.970000 ,6258629.320000 ,398928.020000 ,
A090470,자산총계,,,,,,,,,,,,,,,8235021.000000 ,10129289.000000 ,11611222.000000 ,18833425.000000 ,26564982.000000 ,28160787.000000 ,25396206.000000 ,37844472.000000 ,48145943.900000 ,49676188.350000 ,47817734.160000 ,51031240.220000 ,74826156.750000 ,147314237.310000 ,181942499.590000 ,143329236.990000 ,152785428.780000 ,
A052420,자본총계,,,,,,,,,,532840.000000 ,1604908.000000 ,6199355.000000 ,12171631.000000 ,12437018.000000 ,28557260.000000 ,26693534.000000 ,24362047.000000 ,20838825.000000 ,66946391.000000 ,62185346.000000 ,83611941.000000 ,147195533.000000 ,303749148.850000 ,34084376.440000 ,-68555688.160000 ,112980405.210000 ,58203985.090000 ,42006620.850000 ,76284739.410000 ,132394547.500000 ,174286073.220000 ,
A052420,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A052420,이연법인세자산,,,,,,,,,,,,,70432.000000 ,6692.000000 ,,,,,,,,,,,,,,,,,4982843.250000 ,
A052420,영업이익,,,,,,,,,,243733.000000 ,388048.000000 ,1754030.000000 ,84499.000000 ,1130832.000000 ,7898308.000000 ,2937057.000000 ,-6825126.000000 ,104811.000000 ,-4797223.000000 ,5153064.000000 ,10814403.000000 ,10344851.000000 ,11359151.930000 ,-35756693.990000 ,-22412243.000000 ,-4967428.030000 ,641223.990000 ,-1728256.090000 ,2611097.200000 ,726406.090000 ,1934455.610000 ,
A052420,자산총계,,,,,,,,,,2273524.000000 ,4944825.000000 ,10795031.000000 ,23685005.000000 ,38874890.000000 ,44181090.000000 ,58174875.000000 ,70806388.000000 ,64876344.000000 ,100756636.000000 ,116988781.000000 ,216170218.000000 ,276546517.000000 ,575345430.400000 ,280073666.560000 ,203888067.130000 ,163001366.550000 ,95609903.740000 ,64086496.370000 ,111550154.530000 ,147738028.800000 ,228087680.220000 ,
A108490,자본총계,,,,,,,,,,,,,,,,,,,,,,,5734456.000000 ,7664039.000000 ,9365948.000000 ,9895801.000000 ,13014841.000000 ,12567744.000000 ,35930034.000000 ,61535298.330000 ,61408940.030000 ,
A108490,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A108490,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,740655.000000 ,643226.000000 ,610659.000000 ,719688.000000 ,448911.000000 ,305509.000000 ,380471.000000 ,915930.580000 ,1192147.210000 ,
A108490,영업이익,,,,,,,,,,,,,,,,,,,,,,,1753041.000000 ,2271287.000000 ,1565700.000000 ,529368.000000 ,1589243.000000 ,1393629.000000 ,1418544.000000 ,1750453.360000 ,1681774.450000 ,
A108490,자산총계,,,,,,,,,,,,,,,,,,,,,,,10613809.000000 ,11900667.000000 ,13349844.000000 ,14249220.000000 ,16461113.000000 ,24029948.000000 ,45906508.000000 ,68826000.030000 ,64669053.510000 ,
A222040,자본총계,,,,,,,,,,,,,,,,,,,3031804.000000 ,719540.000000 ,2243640.000000 ,5795726.000000 ,6375009.000000 ,7597811.000000 ,10276275.000000 ,12388717.000000 ,64154434.930000 ,82521233.900000 ,86393160.150000 ,92251107.570000 ,71796912.330000 ,
A222040,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A222040,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,45754.000000 ,98974.000000 ,535759.110000 ,1636051.260000 ,1812162.380000 ,2287794.590000 ,3276711.710000 ,
A222040,영업이익,,,,,,,,,,,,,,,,,,,42954.000000 ,-2530324.000000 ,378408.000000 ,1152832.000000 ,1288186.000000 ,2131571.000000 ,3036091.000000 ,3461531.000000 ,10766069.890000 ,18767494.050000 ,11530750.900000 ,17986459.180000 ,-9905184.160000 ,
A222040,자산총계,,,,,,,,,,,,,,,,,,,12833101.000000 ,13369914.000000 ,15298755.000000 ,19087919.000000 ,19951298.000000 ,21952771.000000 ,33423827.000000 ,45346188.000000 ,114370820.590000 ,182991825.830000 ,199405442.910000 ,275513504.280000 ,286152979.220000 ,
A015890,자본총계,1754167.000000 ,5823016.000000 ,6183016.000000 ,6497514.000000 ,9170080.000000 ,,13445411.000000 ,19278496.000000 ,24086107.000000 ,25305588.000000 ,45723794.000000 ,56875243.000000 ,63005610.000000 ,78254370.000000 ,84863162.000000 ,98691939.000000 ,118469990.000000 ,116211833.000000 ,113041721.000000 ,131621566.000000 ,146753097.000000 ,165048039.000000 ,259871985.470000 ,276031968.880000 ,281670391.940000 ,270088529.300000 ,257359685.310000 ,262584017.200000 ,259142961.800000 ,310319252.050000 ,343200740.850000 ,
A015890,우선주자본금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A015890,이연법인세자산,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651355.040000 ,,,
A015890,영업이익,1174618.000000 ,763953.000000 ,1108571.000000 ,1089266.000000 ,2158452.000000 ,,1366713.000000 ,1931517.000000 ,2336141.000000 ,3741138.000000 ,2021863.000000 ,3013014.000000 ,8157584.000000 ,9270199.000000 ,10824165.000000 ,14721670.000000 ,6282797.000000 ,5601506.000000 ,11539391.000000 ,29104089.000000 ,9197594.000000 ,15884222.000000 ,32504409.810000 ,22932582.410000 ,15673759.650000 ,15265733.480000 ,-3263138.090000 ,12234376.450000 ,19588309.440000 ,23390246.490000 ,10773793.030000 ,
